frame_id,vehicle_id,x1,y1,x2,y2
0,0,95,576,138,600
0,1,1110,225,1147,249
0,2,1276,610,1317,632
0,3,273,268,310,293
0,4,459,249,496,274
0,5,292,601,331,623
0,6,1756,175,1801,199
0,7,630,235,669,260
0,8,993,206,1026,226
0,9,159,542,204,568
0,10,600,565,626,587
0,11,1753,391,1790,415
0,12,1447,384,1486,408
0,13,1597,206,1632,227
0,14,1209,363,1250,387
0,15,1333,561,1374,585
0,16,1683,409,1729,434
0,17,1801,635,1885,669
1,0,88,577,131,601
1,1,1115,225,1152,249
1,2,1271,609,1312,632
1,3,279,268,316,293
1,4,465,248,504,273
1,5,286,601,325,623
1,6,1764,175,1807,199
1,7,633,235,670,260
1,8,999,205,1032,225
1,9,151,543,196,568
1,10,594,565,620,587
1,11,1760,391,1799,414
1,12,1455,384,1494,407
1,13,1601,204,1638,229
1,14,1216,364,1257,386
1,15,1325,560,1366,584
1,16,1693,409,1736,436
1,17,1796,633,1878,669
2,0,78,576,123,601
2,1,1121,224,1160,249
2,2,1265,609,1308,631
2,3,285,267,322,293
2,4,470,248,509,272
2,5,281,601,320,624
2,6,1768,174,1811,199
2,7,639,235,676,261
2,8,1005,205,1040,225
2,9,144,544,190,568
2,10,588,566,616,588
2,11,1768,392,1807,416
2,12,1462,387,1503,408
2,13,1608,205,1643,226
2,14,1226,363,1267,386
2,15,1318,558,1359,581
2,16,1696,410,1741,437
2,17,1790,631,1874,668
2,18,1910,622,1917,651
3,0,73,576,114,601
3,1,1126,224,1163,249
3,2,1260,608,1301,631
3,3,290,267,327,293
3,4,476,248,515,272
3,5,275,602,314,624
3,6,1771,174,1814,198
3,7,645,235,684,261
3,8,1010,205,1045,225
3,9,136,544,181,569
3,11,1775,393,1812,418
3,12,1471,387,1510,408
3,13,1612,204,1649,227
3,14,1233,364,1274,387
3,15,1312,560,1351,582
3,16,1706,412,1751,438
3,17,1786,632,1870,668
3,18,1906,622,1919,648
3,19,581,566,607,588
4,0,69,579,108,603
4,1,1132,224,1169,249
4,2,1254,607,1295,630
4,3,296,266,333,291
4,4,480,245,517,270
4,5,270,601,309,624
4,6,1777,171,1820,196
4,7,650,235,689,261
4,8,1018,204,1051,224
4,9,129,544,174,569
4,11,1783,394,1820,419
4,12,1477,388,1518,410
4,13,1618,203,1655,226
4,14,1241,365,1282,389
4,15,1305,557,1344,580
4,16,1713,412,1758,438
4,17,1781,631,1867,667
4,18,1899,619,1917,648
4,19,575,566,603,587
4,20,0,304,5,331
5,0,61,579,100,604
5,1,1138,223,1175,248
5,2,1248,607,1289,630
5,3,300,266,337,292
5,4,485,245,522,271
5,5,264,602,303,624
5,6,1781,171,1824,196
5,7,656,234,693,260
5,8,1023,204,1056,224
5,9,121,545,167,570
5,11,1790,396,1827,420
5,12,1486,388,1525,411
5,13,1623,203,1660,227
5,14,1248,365,1289,388
5,15,1297,557,1336,581
5,16,1721,413,1766,440
5,17,1775,631,1861,667
5,19,568,566,594,587
5,20,0,303,9,331
